player1;player2;winner;league;date;status;round;Formato_esp;replay;Tier;N_Torneo;Formato;Ligas_categoria;Fase_completo;pokemons Sob;pokemon vencidos;Walkover;Match_replays;Generaciones;aka_mundial;Aka_evento
skll02;Ake-Izou;skll02;TORNEO;2026-02-01;Completed;Octavos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Octavos de Final;2;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2574672646;9;Generaciones;Randbats Showdown arena
ShinkaHMA;D'AllFather;ShinkaHMA;TORNEO;2026-02-01;Completed;Octavos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Octavos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2574734686;9;Generaciones;Randbats Showdown arena
Roy Kasoy;CaradeCoso;Roy Kasoy;TORNEO;2026-02-01;Completed;Octavos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Octavos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2573866982-2g7kosdhukrhoqsmu4uuvjnu1o0ukl3pw;9;Generaciones;Randbats Showdown arena
AerosmithJR;A25;AerosmithJR;TORNEO;2026-02-01;Completed;Octavos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Octavos de Final;1;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2574754149;9;Generaciones;Randbats Showdown arena
Haseo;Guillotina;Haseo;TORNEO;2026-02-01;Completed;Cuartos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Cuartos de Final;2;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2576980699;9;Generaciones;Randbats Showdown arena
Chris FPS;Porygon Z;Chris FPS;TORNEO;2026-02-01;Completed;Cuartos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Cuartos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2576926240-ovjo9ijs3uwcrv8w5atrsep05favpg0pw;9;Generaciones;Randbats Showdown arena
skll02;ShinkaHMA;skll02;TORNEO;2026-02-01;Completed;Cuartos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Cuartos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2574792840;9;Generaciones;Randbats Showdown arena
AerosmithJR;Roy Kasoy;AerosmithJR;TORNEO;2026-02-01;Completed;Cuartos de Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Cuartos de Final;4;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2577019952;9;Generaciones;Randbats Showdown arena
Haseo;Chris FPS;Haseo;TORNEO;2026-02-01;Completed;Semifinal;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Semifinal;4;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2579410464-s5ftvofg2kfjus71d66rjv8qyjum27spw;9;Generaciones;Randbats Showdown arena
skll02;AerosmithJR;skll02;TORNEO;2026-02-01;Completed;Semifinal;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Semifinal;2;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2577686997;9;Generaciones;Randbats Showdown arena
skll02;walk over (w.o);skll02;TORNEO;2026-02-01;Completed;RONDA SUIZA 6;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;RONDA SUIZA 6;6;6;1;-;9;Generaciones;Randbats Showdown arena
skll02;Haseo;skll02;TORNEO;2026-02-01;Completed;Final;RANDOM SINGLES;Replay;RANDOM SINGLES;63;SINGLES;No Posee Liga;Final;1;6;0;https://replay.pokemonshowdown.com/gen9randombattle-2579435891;9;Generaciones;Randbats Showdown arena
Bloody Cheese;Blodborne;Bloody Cheese;TORNEO;2026-02-01;Completed;GANADORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 1;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2537736154-jte378cxm1xwfxyopyem5g6mk6gcdsppw;9;Generaciones;Reto Ubers
Edenking;MT_Lira;Edenking;TORNEO;2026-02-01;Completed;GANADORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 1;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2537197427;9;Generaciones;Reto Ubers
Elin beacil;Saga;Elin beacil;TORNEO;2026-02-01;Completed;GANADORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 1;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2540781590-bguorbd783pe7n8upw8ha5n5ubfovbkpw;9;Generaciones;Reto Ubers
2DpkmN;Aikauwu;2DpkmN;TORNEO;2026-02-01;Completed;GANADORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 1;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2537112202-bbpwv5in695i185r5lr4t6og2dsvysepw;9;Generaciones;Reto Ubers
masafesio;lexodia;masafesio;TORNEO;2026-02-01;Completed;GANADORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 1;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542421010;9;Generaciones;Reto Ubers
Bamdara;Bloody Cheese;Bamdara;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2541044313-erg933r3080hjlts8outl0l9pxg4eyypw;9;Generaciones;Reto Ubers
Okari958;Draco axel;Okari958;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2537946050;9;Generaciones;Reto Ubers
Joscake;D'AllFather;Joscake;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;6;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542190954;9;Generaciones;Reto Ubers
Fur4nko;Ake-Izou;Fur4nko;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2541250489-flv1j44nkkg7htx49rielujq18w525fpw;9;Generaciones;Reto Ubers
Edenking;The.Ultracheese;Edenking;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542568374-jeh1heymc833fgdnccc1sec3w075ad9pw;9;Generaciones;Reto Ubers
Porygon Z;Angelowos;Porygon Z;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2541892491-3s21wor2aac1uuapfmrukntj58qouimpw;9;Generaciones;Reto Ubers
Elin beacil;LABIAMG;Elin beacil;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542256166-ubmivdpnud6adoya15ghyx10pvcamk9pw;9;Generaciones;Reto Ubers
skll02;Sammy Sweet;skll02;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;6;6;0;https://replay.pokemonshowdown.com/gen9ubers-2540333612;9;Generaciones;Reto Ubers
2DpkmN;MafiaPolar6242;2DpkmN;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2537774283;9;Generaciones;Reto Ubers
Ricomam;JaLax;Ricomam;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542645879-vho50p7bq6aksh7o0cb72304s09krcipw;9;Generaciones;Reto Ubers
Adpg;DMRS 666;Adpg;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2540983835-e7syvonqmd80wkcy1n2j8wx3gcjlqpspw;9;Generaciones;Reto Ubers
sabergio15;CaradeCoso;sabergio15;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2539259761;9;Generaciones;Reto Ubers
masafesio;Fabricio19jr;masafesio;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542432982;9;Generaciones;Reto Ubers
Mar;GatitaGolosa123;Mar;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2538626166-yp7mvd40qdp3hub3tmfdycyp7g6dgd7pw;9;Generaciones;Reto Ubers
Moirix;ShinkaHMA;Moirix;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542527557-3gjit69g85c1ax9873c4hp144nbth2ppw;9;Generaciones;Reto Ubers
SasoriVzla7;Ralca 1;SasoriVzla7;TORNEO;2026-02-01;Completed;GANADORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 2;6;6;1;-;9;Generaciones;Reto Ubers
Blodborne;Ralca 1;Blodborne;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 1;6;6;1;-;9;Generaciones;Reto Ubers
MT_Lira;CaradeCoso;MT_Lira;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 1;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2539827658;9;Generaciones;Reto Ubers
Saga;JaLax;Saga;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 1;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545514267;9;Generaciones;Reto Ubers
lexodia;Ake-Izou;lexodia;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 1;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2544911481;9;Generaciones;Reto Ubers
Aikauwu;Sammy Sweet;Aikauwu;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 1;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 1;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2540804911-o5fbbixvjw3mpgeuc6is5b6fkbrwwxbpw;9;Generaciones;Reto Ubers
Moirix;Blodborne;Moirix;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;6;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545190271-k9qjjrmgex6vereiqrjyu5074aoj8pspw;9;Generaciones;Reto Ubers
GatitaGolosa123;Fabricio19jr;GatitaGolosa123;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;5;6;0;https://replay.pokemonshowdown.com/gen9ubers-2543140793;9;Generaciones;Reto Ubers
DMRS 666;MT_Lira;DMRS 666;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;5;6;0;https://replay.pokemonshowdown.com/gen9ubers-2541165232;9;Generaciones;Reto Ubers
Saga;MafiaPolar6242;Saga;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545735469;9;Generaciones;Reto Ubers
Aikauwu;LABIAMG;Aikauwu;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542501696-engpp4fs94xii2et7mj47pfunohr332pw;9;Generaciones;Reto Ubers
Angelowos;The.Ultracheese;Angelowos;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2549193061-0f3u5ujc4y9hn844ulhln9bobptysf3pw;9;Generaciones;Reto Ubers
D'AllFather;lexodia;D'AllFather;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545913180;9;Generaciones;Reto Ubers
Bloody Cheese;Draco axel;Bloody Cheese;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2541065607-4d12101o07brlny2ktbv0lkommthsocpw;9;Generaciones;Reto Ubers
skll02;Moirix;skll02;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 2;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 2;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2548681230-kprollp88o21uchw9eo3r3mld8r8epnpw;9;Generaciones;Reto Ubers
GatitaGolosa123;Edenking;GatitaGolosa123;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2549681911;9;Generaciones;Reto Ubers
Fur4nko;DMRS 666;Fur4nko;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;3;6;0;https://replay.pokemonshowdown.com/china-gen9ubers-14668910-6j6t8wmk9lijx2diagjffetlcvb4qq6pw;9;Generaciones;Reto Ubers
Bamdara;Saga;Bamdara;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545750625;9;Generaciones;Reto Ubers
SasoriVzla7;Aikauwu;SasoriVzla7;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2549869001;9;Generaciones;Reto Ubers
masafesio;Angelowos;masafesio;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2549788588;9;Generaciones;Reto Ubers
sabergio15;D'AllFather;sabergio15;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;3;6;0;-;9;Generaciones;Reto Ubers
Bloody Cheese;Ricomam;Bloody Cheese;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 3;6;6;1;https://replay.pokemonshowdown.com/gen9ubers-2548424035-csu7cqqkye0cu1gd5o0x8j06xy6mm45pw;9;Generaciones;Reto Ubers
Okari958;Bamdara;Okari958;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542485828;9;Generaciones;Reto Ubers
Joscake;Fur4nko;Joscake;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2546254233-ua4esdi04rs8bao21nu5mmxemk4cygjpw;9;Generaciones;Reto Ubers
Porygon Z;Edenking;Porygon Z;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2545834115-52recqgv3kijn8v52d9k49bwll20opgpw;9;Generaciones;Reto Ubers
Elin beacil;skll02;Elin beacil;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2543275229-4x858l6quanlv98rw50yp08xnxsewyqpw;9;Generaciones;Reto Ubers
2DpkmN;Ricomam;2DpkmN;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;6;6;1;-;9;Generaciones;Reto Ubers
Adpg;sabergio15;Adpg;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2547297059-0k7lj2voxylbaf0b5r7wo9k7q3cbyaipw;9;Generaciones;Reto Ubers
Mar;masafesio;Mar;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2542465958;9;Generaciones;Reto Ubers
ShinkaHMA;SasoriVzla7;ShinkaHMA;TORNEO;2026-02-01;Completed;GANADORES RONDA 3;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 3;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2547602219;9;Generaciones;Reto Ubers
Joscake;Okari958;Joscake;TORNEO;2026-02-01;Completed;GANADORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 4;6;6;0;-;9;Generaciones;Reto Ubers
Porygon Z;Elin beacil;Porygon Z;TORNEO;2026-02-01;Completed;GANADORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 4;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2547381343-vivd1wssbq09p2tqnld2owg61qjiieypw;9;Generaciones;Reto Ubers
2DpkmN;Adpg;2DpkmN;TORNEO;2026-02-01;Completed;GANADORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 4;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2549726347-9sbnesp09v88byj7mookhnu5x4n7l3fpw;9;Generaciones;Reto Ubers
Mar;ShinkaHMA;Mar;TORNEO;2026-02-01;Completed;GANADORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 4;6;6;1;-;9;Generaciones;Reto Ubers
Porygon Z;Joscake;Porygon Z;TORNEO;2026-02-01;Completed;GANADORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 5;5;6;0;https://replay.pokemonshowdown.com/gen9ubers-2551284797-r9dapfgq80olhsdv5f8p8u7swmjrymbpw;9;Generaciones;Reto Ubers
2DpkmN;Mar;2DpkmN;TORNEO;2026-02-01;Completed;GANADORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;GANADORES RONDA 5;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2558281386;9;Generaciones;Reto Ubers
2DpkmN;Porygon Z;2DpkmN;TORNEO;2026-02-01;Completed;Semifinal;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;Semifinal;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2559163226-yxqvrt57207lvt0bcml5ikf5b9212sgpw;9;Generaciones;Reto Ubers
2DpkmN;Porygon Z;2DpkmN;TORNEO;2026-02-01;Completed;Final;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;Final;5;6;0;https://replay.pokemonshowdown.com/gen9ubers-2565119650-drae1qmpuibqlgicn1woy931t637n28pw;9;Generaciones;Reto Ubers
GatitaGolosa123;skll02;GatitaGolosa123;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 4;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2551243197;9;Generaciones;Reto Ubers
Bamdara;Fur4nko;Bamdara;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 4;1;6;0;https://replay.pokemonshowdown.com/gen9ubers-2551241493-gno8jt5ve270uq9gpkbv3ejubjrfvdfpw;9;Generaciones;Reto Ubers
SasoriVzla7;masafesio;SasoriVzla7;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 4;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2551249327;9;Generaciones;Reto Ubers
sabergio15;Bloody Cheese;sabergio15;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 4;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 4;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2550352317-llwcqw3gkuckuy0mgn8urs96ntjyubgpw;9;Generaciones;Reto Ubers
Adpg;GatitaGolosa123;Adpg;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 5;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2553569341-5jd9pu69jl0j522ogcrhtw7pa1hd3jbpw;9;Generaciones;Reto Ubers
SasoriVzla7;Okari958;SasoriVzla7;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 5;6;6;1;-;9;Generaciones;Reto Ubers
Bamdara;ShinkaHMA;Bamdara;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 5;6;6;1;-;9;Generaciones;Reto Ubers
sabergio15;Elin beacil;sabergio15;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 5;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 5;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2553600386-78llqj0x1vjp3aik1kdcqjckaxjup5qpw;9;Generaciones;Reto Ubers
sabergio15;SasoriVzla7;sabergio15;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 6;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 6;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2554238314;9;Generaciones;Reto Ubers
Adpg;Bamdara;Adpg;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 6;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 6;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2556334049-03pxrlqgwupje5g1gky499xf5psytnrpw;9;Generaciones;Reto Ubers
Adpg;Joscake;Adpg;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 7;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 7;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2559109172-7m5snmle85kn071vwk0k6s8ci41nh21pw;9;Generaciones;Reto Ubers
sabergio15;Mar;sabergio15;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 7;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 7;3;6;0;https://replay.pokemonshowdown.com/gen9ubers-2560523086;9;Generaciones;Reto Ubers
Adpg;sabergio15;Adpg;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 8;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 8;4;6;0;https://replay.pokemonshowdown.com/gen9ubers-2562949403-u68cwkcck0anfpnma23hrut9il3qmy8pw;9;Generaciones;Reto Ubers
Porygon Z;Adpg;Porygon Z;TORNEO;2026-02-01;Completed;PERDEDORES RONDA 9;UBERS;Replay;UBERS;64;SINGLES;No Posee Liga;PERDEDORES RONDA 9;2;6;0;https://replay.pokemonshowdown.com/gen9ubers-2564221222-plc1yqpo77ajyxj9um9opmpuspjb32xpw;9;Generaciones;Reto Ubers
Saga;Draco axel;Saga;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;2;6;0;https://replay.pokemonshowdown.com/gen2stadiumou-2540432304;2;Generaciones;RETRO GEN 2
afroier;Nero22dd;afroier;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;1;6;0;https://replay.pokemonshowdown.com/gen2stadiumou-2539663918;2;Generaciones;RETRO GEN 2
Nero22dd;Saga;Nero22dd;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;2;6;0;https://replay.pokemonshowdown.com/gen2ou-2538320304;2;Generaciones;RETRO GEN 2
Draco axel;Bloody Cheese;Draco axel;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;2;6;0;https://replay.pokemonshowdown.com/gen2stadiumou-2540868237-wtgkk1jg7e057o6a05hnr1ny8nm2rmgpw;2;Generaciones;RETRO GEN 2
Bloody Cheese;Nero22dd;Bloody Cheese;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;3;6;0;https://replay.pokemonshowdown.com/gen2stadiumou-2538948713-rnridfxy6fjwr1d14e1xv7ncvq16w5ipw;2;Generaciones;RETRO GEN 2
Saga;afroier;Saga;TORNEO;2026-02-01;Completed;Fase de grupos;STADIUM OU GEN 2;Replay;STADIUM OU GEN 2;65;SINGLES;No Posee Liga;Fase de grupos;2;6;0;https://replay.pokemonshowdown.com/gen2stadiumou-2540740460;2;Generaciones;RETRO GEN 2
